Client;VolumeCred;VolumeCred_CA;TransactionsCred;TransactionsCred_CA;VolumeDeb;VolumeDeb_CA;VolumeDebCash_Card;VolumeDebCashless_Card;VolumeDeb_PaymentOrder;TransactionsDeb;TransactionsDeb_CA;TransactionsDebCash_Card;TransactionsDebCashless_Card;TransactionsDeb_PaymentOrder
1345;1449.070714;1074.465;9;3;1591.104286;1130.532143;53.57142857;497.9464286;629.2857143;18;11;1;6;4
715;15399.60429;15348.49571;10;4;14994.73464;14992.3775;357.1428571;288.4642857;14294.66321;38;34;2;10;19
813;257.8232143;253.4367857;3;2;14.21428571;14.21428571;0;0;10.82142857;2;2;0;0;1
25;813.67;813.67;4;4;325.2178571;325.2178571;121.4285714;202.5392857;0;19;19;5;13;0
1309;1109.891429;1109.891429;7;7;414.5242857;414.5242857;0;227.5242857;174.2857143;14;14;0;8;4
433;714.2885714;714.2885714;2;2;390.7142857;390.7142857;0;0;387.1071429;13;13;0;0;12
1235;485.4621429;484.3025;3;2;393.6785714;393.6785714;250;0;143.25;8;8;1;0;6
128;633.4371429;633.4371429;3;3;612.8857143;612.8857143;0;10.95357143;598.5392857;13;13;0;1;11
438;536.4296429;536.4296429;3;3;480.6857143;480.6857143;300;89.00714286;89.28571429;17;17;4;8;2
310;252.2742857;252.2742857;3;3;449.3639286;449.3639286;357.1428571;70.97107143;17.85714286;11;11;3;6;1
82;1001.576071;1001.576071;4;4;886.0357143;886.0357143;357.1428571;0;525.2857143;16;16;1;0;14
111;1329.852857;1329.852857;4;4;1889.872143;1889.872143;1250;267.8364286;369.5357143;15;15;2;6;6
1043;3313.664643;1974.870714;25;20;3696.169643;1903.442143;553.5714286;0;429.5714286;37;19;5;0;9
735;326.2867857;326.2867857;6;6;339.9357143;339.9357143;214.2857143;104.7571429;16.5;20;20;6;8;1
508;1639.662857;1639.662857;3;3;1299.107143;1299.107143;0;60.35714286;1225;6;6;0;1;1
360;7.297857143;0.002857143;2;1;0;0;0;0;0;0;0;0;0;0
618;1266.735714;1182.681071;5;4;816.7889286;814.6817857;285.7142857;73.18178571;270.1785714;17;16;1;2;11
859;0.007142857;0.007142857;1;1;8.926785714;8.926785714;0;0;0;2;2;0;0;0
1521;933.1814286;933.1814286;2;2;1038.142857;1038.142857;1035.714286;0;0;3;3;2;0;0
650;339.2960714;339.2960714;2;2;2.857142857;2.857142857;0;0;0;2;2;0;0;0
1411;0.003928571;0.003928571;1;1;0;0;0;0;0;0;0;0;0;0
115;7495.072143;7495.072143;4;4;4104.453214;4104.453214;500;11.96071429;0;6;6;2;1;0
198;377.0432143;377.0432143;2;2;393.8071429;393.8071429;178.5714286;29.12857143;183.6071429;11;11;1;3;6
1164;635.2178571;635.2178571;2;2;1128.746429;1128.746429;342.8571429;34.71071429;748.4642857;14;14;2;2;9
605;5837.145357;5837.145357;10;10;6606.607143;6606.607143;0;0;6602.357143;19;19;0;0;18
1135;5500.921786;5499.166786;13;10;526.2142857;526.2142857;267.8571429;0;244.6071429;8;8;1;0;5
62;321.4332143;321.4332143;2;2;261.5;261.5;139.2857143;0;111.5;4;4;2;0;1
159;714.3042857;714.3042857;3;3;3124.072143;3124.072143;178.5714286;65.37857143;2329.525714;15;15;1;1;10
170;321.4289286;321.4289286;2;2;312.3735714;312.3735714;0;0;3.535714286;5;5;0;0;1
622;391.6078571;391.6078571;2;2;387.8928571;387.8928571;367.8571429;0;17.85714286;3;3;1;0;1
717;407.1585714;407.1585714;2;2;430.425;430.425;0;0;0;3;3;0;0;0
739;208.4467857;150.0035714;4;2;287.0035714;282.575;0;211.1821429;0;7;5;0;3;0
266;359.8260714;359.8260714;2;2;424.3682143;424.3682143;339.2857143;28.65357143;52.82178571;11;11;5;3;2
1402;178.5714286;178.5714286;1;1;189.1607143;189.1607143;178.5714286;7.196428571;0;5;5;1;3;0
983;2351.194643;2351.156786;5;4;526.9389286;526.9389286;178.5714286;12.04607143;332.7142857;11;11;1;1;8
1337;1665.110714;1654.392143;7;6;1297.24;1297.24;0;0;1297.24;7;7;0;0;7
374;724.0375;724.0375;2;2;775.2553571;775.2553571;642.8571429;108.5767857;21.42857143;16;16;4;8;1
1166;1142.8625;1142.8625;4;4;692.1785714;692.1785714;0;0;688.5714286;13;13;0;0;12
1296;2200.245;2151.5375;4;3;2223.873214;2220.158929;1382.142857;555.6946429;200.6785714;45;44;12;17;6
629;1064.19;1064.19;3;3;817.4621429;817.4621429;660.7142857;41.355;115.1785714;17;17;3;5;8
637;853.2385714;853.2385714;3;3;612.25;612.25;178.5714286;0;432.25;5;5;1;0;3
597;574.9003571;502.9432143;11;9;743.8635714;489.4925;89.28571429;169.7785714;157.0067857;20;14;3;3;4
973;0.001071429;0.001071429;1;1;23.14285714;23.14285714;0;23.14285714;0;1;1;0;1;0
434;173.2117857;173.2117857;3;3;174.0107143;174.0107143;71.42857143;9.510714286;92.85714286;8;8;4;2;1
1016;797.15;751.1082143;3;2;761.2685714;756.34;500;0;195.2685714;12;10;2;0;6
306;1663.3025;588.8546429;4;2;1266.821429;1266.821429;0;0;195.3928571;4;4;0;0;3
634;507.3139286;44.64678571;4;2;92.85714286;92.85714286;92.85714286;0;0;1;1;1;0;0
47;15.82357143;0.100357143;2;1;1060.306071;1060.306071;0;6.073928571;1053.375;22;22;0;2;19
1315;2233.345714;1559.934643;12;4;2605.815;2021.116071;535.7142857;579.3417857;1422.917143;43;17;3;23;11
398;6.915357143;0.005714286;2;1;23.67857143;23.67857143;0;0;20.78571429;3;3;0;0;1
608;460.9189286;459.8367857;4;3;460.6210714;460.6210714;321.4285714;35.97821429;100.9285714;8;8;2;1;4
640;10.53857143;0.002142857;2;1;0;0;0;0;0;0;0;0;0;0
1109;0;0;0;0;1.218214286;1.218214286;0;0;0;1;1;0;0;0
609;1348.790357;1169.680714;5;3;984.8292857;984.8292857;114.2857143;377.9364286;310.6428571;25;25;2;19;2
1325;1723.425;1657.503214;7;5;1865.396071;1508.253214;285.7142857;749.6817857;467.3571429;62;61;10;39;6
1601;2021.48;2021.446786;6;5;1024.791071;1024.791071;0;289.7196429;731.6785714;12;12;0;7;4
555;0.000357143;0.000357143;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
95;1808.9675;1395.194286;18;13;2289.280714;1895.194286;1214.285714;0;60.39285714;26;17;6;0;2
901;1153.421071;1079.041429;15;8;1679.397143;1405.478214;203.5714286;26.78571429;1038.642857;29;18;3;3;5
1236;7.895714286;0;1;0;0;0;0;0;0;0;0;0;0;0
506;46756.54071;46714.29214;20;17;4630.462857;4630.462857;107.1428571;302.32;4217.428571;23;23;1;9;11
1073;1679.633929;1678.915;7;5;1676.596786;1438.168214;0;1104.918214;566.2142857;34;31;0;17;14
273;0.0075;0.0075;1;1;129.2257143;129.2257143;89.28571429;21.76142857;15.67857143;9;9;4;2;1
573;760.9664286;760.9664286;3;3;713.5696429;713.5696429;357.1428571;114.9625;228.25;14;14;3;4;4
107;0.013214286;0.013214286;1;1;0;0;0;0;0;0;0;0;0;0
1393;6484.633929;6484.633929;6;6;5804.123929;5804.123929;0;1333.145357;2993.371429;59;59;0;39;16
515;8.132142857;0.071428571;4;2;1.638214286;1.638214286;0;0;0;1;1;0;0;0
45;5.913928571;0.008571429;2;1;3.392857143;3.392857143;0;0;0;1;1;0;0;0
498;897.2478571;897.2478571;3;3;902.2857143;902.2857143;821.4285714;24.67857143;53.57142857;9;9;4;1;1
615;1627.375714;1627.375714;3;3;2374.148214;2374.148214;989.2857143;963.8267857;416.8571429;49;49;3;30;13
103;0.010357143;0.000714286;2;1;6.438214286;6.428571429;0;0;0;2;1;0;0;0
1610;9415.408929;9358.799286;7;5;2769.281071;2731.959643;196.4285714;43.88928571;169.3214286;20;18;3;2;7
1067;879.4425;841.4685714;6;4;1030.4175;1022.024643;625;33.88178571;228.7857143;26;23;7;3;4
636;1271.538929;1265.971786;9;4;1385.417857;1383.060714;0;64.60714286;560.3571429;13;9;0;3;2
695;820.1121429;820.1121429;2;2;970.9582143;970.9582143;410.7142857;86.38678571;470.4642857;21;21;3;8;9
579;0.21;0.21;2;2;1.638214286;1.638214286;0;0;0;1;1;0;0;0
645;517.8964286;517.8964286;3;3;173.0714286;173.0714286;0;0;168.1785714;5;5;0;0;3
481;2005.0025;2003.5625;9;6;1350.535357;1349.106786;0;337.2857143;1006.963929;23;21;0;4;15
1434;429.9164286;428.6017857;4;3;632.1489286;632.1489286;85.71428571;209.7607143;329.1428571;38;38;7;22;3
1062;10.91107143;0;1;0;0;0;0;0;0;0;0;0;0;0
1130;1673.4525;1537.3425;25;22;2004.638214;1731.511071;53.57142857;500.7046429;861.9285714;66;52;1;31;14
1348;1.372142857;0.001785714;2;1;357.1428571;357.1428571;0;0;357.1428571;2;2;0;0;2
319;2703.637857;2694.670357;12;9;1571.948214;1571.948214;414.2857143;196.0196429;476.8928571;32;32;4;15;11
1303;897.0828571;897.0828571;4;4;855.3603571;855.3603571;250;134.5746429;467.3214286;16;16;3;9;2
270;456.7564286;456.7564286;3;3;487.5717857;487.5717857;0;145.5892857;339.3753571;15;15;0;9;5
772;151.3328571;150.2514286;4;2;151.0357143;151.0357143;0;0;141.5;6;6;0;0;4
790;1691.19;1691.19;5;5;1286.822857;1286.822857;214.2857143;548.0828571;521.0614286;39;39;3;27;8
521;1531.0925;1531.0925;3;3;1428.189286;1428.189286;285.7142857;719.4392857;423.0357143;40;40;4;27;9
348;922.2064286;811.3239286;3;2;891.1835714;881.9692857;0;39.39785714;705.5714286;19;17;0;2;13
211;480.5610714;478.3935714;3;2;37.89285714;37.89285714;0;0;35.71428571;2;2;0;0;1
702;1846.164643;1677.877857;15;8;1764.9275;1523.738214;496.4285714;676.5346429;479.3214286;46;40;4;24;12
110;32975.32607;18194.53536;8;6;18252.57143;395.4285714;0;0;395.4285714;8;7;0;0;7
832;977.4860714;977.4860714;2;2;904.5357143;904.5357143;535.7142857;0;337.8571429;12;12;1;0;6
795;0.000357143;0.000357143;1;1;0;0;0;0;0;0;0;0;0;0
910;1629.621429;1112.3975;12;4;1917.2925;1090.357143;107.1428571;909.6139286;391.7857143;46;12;3;32;5
1277;5998.368929;5357.943214;10;4;3152.741071;2346.678929;607.1428571;831.8835714;523.1325;44;20;4;24;10
150;1539.13;1539.13;4;4;1441.051429;1441.051429;442.8571429;714.7657143;20.42857143;59;59;4;48;1
796;5944.744643;5444.880357;12;5;6662.3075;5748.248571;1010.714286;906.5946429;4173.546429;69;34;7;31;21
1034;60.715;60.715;2;2;43.17857143;43.17857143;21.42857143;3.428571429;17.85714286;9;9;2;5;1
1186;1285.75;1285.75;4;4;2028.208214;2028.208214;692.1185714;1318.344286;0;23;23;5;13;0
792;920.8057143;920.8057143;2;2;1475.090714;1475.090714;0;0;0;2;2;0;0;0
1370;375.5528571;375.5528571;5;5;296.2607143;296.2607143;39.28571429;102.7607143;153.7857143;12;12;3;6;1
1556;535.7167857;535.7167857;3;3;476.25;476.25;0;0;476.25;4;4;0;0;4
1485;1093.515357;1090.422143;4;3;1031.821429;1031.821429;0;0;135.5;4;4;0;0;2
1048;729.2757143;729.2757143;2;2;541.25;541.25;535.7142857;0;0;3;3;1;0;0
940;824.8985714;824.8985714;3;3;868.9464286;868.9464286;0;731.4107143;133.9285714;40;40;0;36;3
443;806.755;696.16;3;2;965.8928571;963.7857143;178.5714286;0;661.6785714;11;10;1;0;7
1180;1209.171429;1068.624286;11;6;1582.969643;1569.3625;364.2857143;389.2482143;615.7928571;50;44;5;23;11
1163;657.1614286;657.1614286;3;3;728.9821429;728.9821429;321.4285714;26.23214286;368.5357143;9;9;2;3;2
166;1385.913929;1180.379643;15;12;1454.598214;1191.076786;892.8571429;0;71.42857143;23;14;5;0;2
1559;812.5014286;812.5014286;2;2;900.2357143;900.2357143;0;0;285.7142857;5;5;0;0;2
570;0;0;0;0;18.57142857;18.57142857;0;0;18.57142857;1;1;0;0;1
716;115.4489286;115.4489286;2;2;115.6535714;115.6535714;0;14.475;100.75;7;7;0;4;1
703;370.1471429;370.1471429;5;5;518.8107143;126.8821429;71.42857143;55.45357143;0;10;6;2;4;0
449;4144.777143;2744.445714;30;27;3922.498214;2713.767143;757.1428571;7.246428571;221.3214286;55;31;9;2;8
803;376.7510714;376.7510714;2;2;594.9239286;594.9239286;353.5714286;78.17392857;150.6071429;36;36;8;7;5
342;1365.128571;1307.336429;4;3;735.5892857;732.375;260.7142857;305.3035714;94.78571429;22;21;3;12;3
826;1610.243571;1504.473929;18;13;1689.403571;1478.895;196.4285714;174.4935714;107.1428571;43;32;6;17;1
387;489.9671429;489.9671429;2;2;502.3928571;502.3928571;442.8571429;0;57.14285714;4;4;1;0;2
1286;499.5442857;499.5442857;5;5;505.0678571;505.0678571;392.8571429;36.13928571;75.21428571;13;13;3;4;5
639;714.3896429;714.3896429;2;2;667.6071429;667.6071429;357.1428571;310.4642857;0;3;3;1;2;0
424;107703.8043;54128.37929;7;5;59500.9325;59500.9325;357.1428571;159.4928571;3435.357143;35;35;1;2;21
853;639.4228571;639.4092857;3;2;1093.764286;1093.764286;571.4285714;30.9;487.15;14;14;1;2;9
798;0.001785714;0.001785714;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
1401;2471.108929;2460.435;8;7;4216.821429;4216.821429;1428.571429;341.6785714;2444.428571;17;17;1;2;13
202;1190.065;1125.106786;9;4;1577.052857;1336.653571;0;235.8992857;966.9642857;18;12;0;2;6
240;1292.1925;1292.1925;3;3;2156.587143;2156.587143;0;0;2153.694286;3;3;0;0;2
451;3.568214286;0.007142857;5;1;250.8810714;248.5239286;0;0;243.0357143;12;8;0;0;6
1264;357.1439286;357.1439286;2;2;323.6071429;323.6071429;0;0;320.2142857;7;7;0;0;6
1209;1035.715714;1035.715714;2;2;1095.932143;1095.932143;0;0;0;2;2;0;0;0
415;107.1432143;107.1432143;2;2;26.82857143;26.82857143;14.28571429;12.54285714;0;10;10;2;8;0
1611;1029.918571;1029.918571;3;3;1104.685714;1104.685714;178.5714286;32.14285714;890.5785714;11;11;1;3;6
86;9319.197143;9319.197143;4;4;1086.582143;1086.582143;460.7142857;0;203.6785714;15;15;6;0;5
975;2837.635357;2837.635357;2;2;3270.409286;3270.409286;1428.571429;464.0521429;1375.714286;7;7;2;1;3
294;1268.748929;1264.469643;4;3;1161.321429;1161.321429;535.7142857;0;623.3214286;7;7;1;0;5
801;0.000714286;0.000714286;1;1;305.575;305.575;57.14285714;211.2892857;35.71428571;9;9;3;4;1
878;1071.430357;1071.430357;2;2;1071.428571;1071.428571;0;0;0;2;2;0;0;0
14;4358.740714;3567.309286;13;7;2385.786786;1986.292857;625;399.4939286;383.5357143;46;21;5;25;10
261;125.0621429;125.0621429;3;3;140.6382143;140.6382143;0;0;134.7142857;7;7;0;0;4
140;3904.183214;3339.3825;11;9;3452.340714;2887.836429;0;0;2319.642857;7;6;0;0;3
209;178.5725;178.5725;2;2;175.2142857;175.2142857;0;0;172.8214286;3;3;0;0;2
977;71.42857143;71.42857143;1;1;76.10357143;76.10357143;75;1.067857143;0.035714286;4;4;2;1;1
96;438.7257143;438.2985714;3;2;110.3571429;110.3571429;0;0;108.5714286;3;3;0;0;2
1229;1411.503571;1411.503571;7;7;1442.830714;1442.830714;571.4285714;721.1521429;150.25;47;47;2;39;6
359;922.3646429;850.9296429;6;3;887.8485714;852.1342857;35.71428571;71.42857143;744.9914286;14;13;1;1;11
1439;970.5346429;970.5346429;3;3;1232.800714;1232.800714;60.71428571;227.3714286;944.2864286;14;14;1;7;5
316;1022.846071;1022.846071;6;6;1026.817857;1026.817857;535.7142857;7.710714286;481.4642857;21;21;6;1;9
1014;886.935;886.935;2;2;1014.071429;1014.071429;835.7142857;0;176.4285714;16;16;6;0;5
711;396.0735714;396.0735714;3;3;704.9428571;704.9428571;0;369.7071429;0;4;4;0;1;0
1421;675.3757143;675.3757143;5;5;728.23;728.23;392.8571429;0;331.98;12;12;1;0;10
1435;239.5707143;239.5707143;3;3;263.8128571;263.8128571;178.5714286;85.02714286;0;36;36;2;33;0
558;1448.2725;1448.2725;3;3;1754.992857;1754.992857;767.8571429;337.4571429;645.75;34;34;4;12;17
1603;392.8582143;392.8582143;4;4;361.1071429;361.1071429;135.7142857;225.3928571;0;28;28;7;21;0
1091;6273.769286;6271.618571;5;4;2366.928571;2366.928571;2142.857143;0;222.5357143;7;7;2;0;2
845;0;0;0;0;0.893928571;0.893928571;0;0;0;1;1;0;0;0
1031;583.5907143;506.7171429;3;2;673.2857143;664.1785714;535.7142857;14.28571429;0;11;9;3;1;0
353;3823.311786;2557.217857;16;9;2852.743929;2495.601071;200;712.8175;1553.535714;71;69;6;33;26
1597;1740.593929;1242.559643;12;9;1198.223929;1031.736786;225;220.0585714;85.03678571;23;17;3;6;4
868;1014.363214;1014.363214;2;2;568.0714286;568.0714286;0;0;567.8571429;4;4;0;0;3
861;114.2860714;114.2860714;4;4;110.7142857;110.7142857;110.7142857;0;0;4;4;4;0;0
1006;911.1439286;911.1439286;4;4;950.1214286;950.1214286;535.7142857;46.3;368.1071429;16;16;2;5;9
876;3032.677143;2319.461071;18;15;2512.205;2274.246786;735.7142857;499.8525;321.3571429;37;27;3;14;5
325;1563.533571;1491.331429;8;7;1536.217857;1535.146429;0;0;1185.75;18;17;0;0;13
135;0.001785714;0.001785714;1;1;169.5382143;169.5382143;71.42857143;95.60964286;0;10;10;4;4;0
808;0.871785714;0.040357143;2;1;10982.14286;10982.14286;0;0;0;4;4;0;0;0
1226;2130.237857;1671.907857;16;8;2241.154643;1678.608571;214.2857143;333.0742857;1005.75;77;22;6;47;10
1221;2524.253571;1708.685714;26;24;2611.156786;1708.685714;403.5714286;160.5821429;306.2142857;47;25;7;3;6
1041;7830.309643;4444.768214;22;13;7356.996786;4700.996786;89.28571429;787.1375;882.3571429;31;14;2;7;3
300;0.012857143;0.012857143;1;1;84.85714286;84.85714286;0;0;84.64285714;2;2;0;0;1
242;0.016428571;0.016428571;1;1;205.7857143;205.7857143;0;0;173.6071429;3;3;0;0;1
298;3289.791071;2512.621071;14;6;3704.054286;2545.349286;321.4285714;739.4964286;1384.588571;24;19;1;3;10
354;1554.029286;1553.485;9;8;1346.287857;1346.287857;317.8571429;961.645;63.39285714;44;44;4;37;2
193;902.4964286;898.5803571;6;5;1474.714286;1474.714286;0;0;1472.214286;6;6;0;0;5
800;0.023214286;0.023214286;1;1;1613.927143;1613.927143;1142.857143;393.1057143;74.42857143;16;16;2;7;3
200;20182.24571;16530.45786;10;4;7658.063214;7040.221429;667.8571429;2470.335714;892.3514286;62;38;4;39;10
898;2.152857143;0.003928571;2;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
18;2585.357143;2390.907143;8;2;1869.477857;1274.149643;703.5714286;712.6075;266.4285714;44;24;6;22;7
1011;339.0732143;339.0732143;2;2;305.7264286;305.7264286;214.2857143;26.36928571;61.85714286;9;9;2;3;2
1612;1310.370714;909.2757143;8;4;955.14;751.8296429;285.7142857;0;14.28571429;12;9;2;0;2
867;0.000714286;0.000714286;1;1;224.0060714;224.0060714;0;93.86321429;126.75;5;5;0;2;2
225;0.0075;0.0075;1;1;130.5214286;130.5214286;0;111.2357143;19.28571429;5;5;0;4;1
670;571.9303571;571.9303571;3;3;237.6721429;237.6721429;50;39.45714286;148.215;15;15;4;9;2
633;3934.5875;3928.607143;5;3;1605.696429;1605.696429;0;677.8928571;0;4;4;0;1;0
1582;408.1685714;229.4760714;13;6;362.0971429;229.4760714;0;0;107.0357143;16;6;0;0;2
830;998.245;998.245;2;2;974.8242857;974.8242857;428.5714286;171.2171429;374.8214286;24;24;6;15;2
743;1586.968571;1586.968571;3;3;1630.162857;1630.162857;285.7142857;341.4092857;596.9642857;39;39;3;20;13
1225;1267.996786;1267.996786;7;7;1410.729643;1410.729643;314.2857143;550.9442857;513.3567857;48;48;10;24;4
701;168.465;168.4646429;4;3;179.0571429;179.0571429;153.5714286;14.77142857;10.71428571;7;7;3;3;1
982;0.009642857;0.009642857;1;1;1805.046429;1805.046429;1071.428571;30.26071429;569.1785714;18;18;1;3;11
241;285.7592857;285.7592857;2;2;0;0;0;0;0;0;0;0;0;0
544;1226.226786;1226.226786;5;5;804.98;804.98;278.5714286;451.8185714;72.73285714;24;24;1;15;6
911;1353.236786;1353.236786;4;4;2878.437143;2878.437143;696.4285714;644.1871429;1533.107143;40;40;3;20;15
978;3.270714286;0.716785714;3;2;5714.285714;5714.285714;0;0;0;2;2;0;0;0
1214;458.1171429;458.1171429;2;2;642.6071429;642.6071429;142.8571429;39.56071429;260.8214286;16;16;1;2;10
897;375.7675;355.6514286;4;3;352.2857143;352.2857143;0;0;352.2857143;7;7;0;0;7
684;1505.419286;1499.402857;3;2;699.3153571;699.3153571;285.7142857;281.4582143;132.1428571;13;13;1;10;2
1476;467.2221429;467.2221429;3;3;524.3928571;524.3928571;196.4285714;142.9285714;181.5714286;12;12;2;5;4
223;0.5475;0.5475;1;1;81.91035714;81.91035714;0;0;71.42857143;5;5;0;0;1
1563;1544.125714;1544.125714;8;8;7073.65;7073.65;357.1428571;62.65714286;2905.035714;23;23;1;6;12
1090;797.1442857;797.1442857;4;4;768.6428571;768.6428571;178.5714286;0;586.6071429;15;15;1;0;13
8;649.1992857;458.6085714;25;21;654.8242857;455.0371429;253.5714286;6.982142857;0;42;24;10;1;0
1156;1109.791071;1109.791071;2;2;433.7142857;433.7142857;285.7142857;0;148;6;6;2;0;4
610;16623.33393;9339.432857;15;7;8674.825357;8642.138571;135.7142857;32.42857143;1230.285714;17;15;2;1;8
835;382.2153571;382.2153571;3;3;5.535714286;5.535714286;0;0;0;1;1;0;0;0
1527;366.3928571;323.7192857;7;3;984.6721429;953.1310714;660.7142857;0;274.0878571;22;15;7;0;6
828;110.7221429;110.7221429;2;2;1.964285714;1.964285714;0;0;0;1;1;0;0;0
850;1392.402857;1392.402857;3;3;1226.345357;1226.345357;0;0;121.9285714;6;6;0;0;1
34;18889.29393;18134.3675;11;4;8458.406429;7683.438214;1107.142857;844.5753571;5775.094286;54;19;6;33;11
1253;345.7682143;345.7682143;5;5;418.6785714;418.6785714;0;0;414.3214286;14;14;0;0;13
839;0.000357143;0.000357143;1;1;67.85714286;67.85714286;67.85714286;0;0;1;1;1;0;0
1403;731.8746429;714.3010714;5;2;454.2142857;454.2142857;0;0;454.2142857;2;2;0;0;2
1192;4048.001429;4034.694286;9;6;4063.680714;4063.680714;2203.571429;70.96678571;1786.6425;25;25;5;6;12
1268;0.015;0.015;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
1570;292.6496429;292.6496429;3;3;355.5357143;355.5357143;353.5714286;0;0;2;2;1;0;0
821;2121.826071;2116.465714;4;3;985.9717857;985.9717857;603.5714286;212.2946429;149.1771429;28;28;5;16;6
1021;0.012142857;0.012142857;1;1;0;0;0;0;0;0;0;0;0;0
526;509.7721429;359.1796429;4;3;364.3928571;361.5714286;0;0;123.5;6;5;0;0;3
282;389.1582143;384.7546429;4;2;393.5357143;393.5357143;71.42857143;0;319.0714286;7;7;1;0;5
824;803.965;803.9553571;4;3;9.6375;9.6375;0;0;0;3;3;0;0;0
1118;914.2896429;914.2896429;5;5;652.5167857;652.5167857;85.69642857;432.3564286;129.0714286;15;15;2;7;4
395;416.9228571;382.0642857;7;5;468.1471429;433.405;275;113.0107143;0;16;13;4;5;0
1426;1535.515714;1535.515714;3;3;1638.578571;1638.578571;1464.285714;174.2928571;0;9;9;3;6;0
1404;198.9607143;198.9607143;3;3;65.71428571;65.71428571;0;0;64.60714286;3;3;0;0;2
253;1437.008929;1434.618929;7;3;1656.785714;1654.428571;0;0;535.8571429;14;10;0;0;5
1514;721.4407143;721.4407143;2;2;517.9628571;517.9628571;0;517.9628571;0;23;23;0;23;0
676;2543.296429;2502.991429;9;5;3462.631071;3448.494286;53.57142857;1758.004643;1604.892857;31;26;1;15;8
1374;1653.719643;1652.9975;9;8;1934.163571;1528.49;785.7142857;15.57142857;722.125;31;27;4;1;20
956;1699.132857;1278.536429;13;10;1647.460357;1238.996071;71.42857143;118.7210714;624.2142857;27;20;1;4;11
219;33213.0075;8192.971071;6;3;40102.30929;40102.30929;0;0;25498.30929;17;17;0;0;9
731;886.7914286;886.7914286;3;3;820.6785714;820.6785714;817.8571429;0;0;11;11;6;0;0
468;484.0657143;483.5025;3;2;713.6785714;713.6785714;571.4285714;0;139.4285714;8;8;3;0;3
1123;572.9035714;429.6125;8;6;502.0821429;429.6125;0;0;35.71428571;11;6;0;0;1
1022;993.8957143;712.3228571;8;2;951.3925;712.8257143;300;253.5667857;120.8571429;34;10;3;22;4
657;1029.984286;1029.7225;4;3;1062.5;1062.5;535.7142857;119.0357143;407.75;7;7;1;2;4
575;1357.1475;1357.1475;4;4;2039.233214;2039.233214;1821.428571;88.26892857;117.3571429;32;32;21;7;1
117;1095.411071;1095.411071;8;8;1232.391071;1232.391071;0;522.0407143;705.5289286;31;31;0;19;11
89;1979.155714;1940.126786;6;5;2601.4375;1887.151786;1089.285714;82.43107143;715.435;24;23;8;2;13
912;1561.255;1561.255;3;3;1562.130714;1562.130714;0;67.39642857;1428.357143;14;14;0;5;5
285;388.6432143;388.6432143;2;2;395.1428571;395.1428571;382.1428571;7.107142857;0;6;6;2;1;0
311;1204.866071;1204.866071;3;3;724.6314286;724.6314286;0;0;721.3814286;11;11;0;0;10
971;336.3071429;336.3071429;2;2;291.1917857;291.1917857;0;181.9471429;108.6017857;13;13;0;9;3
339;339.2864286;339.2864286;2;2;350.3075;350.3075;46.42857143;303.8789286;0;29;29;4;25;0
747;1322.731071;1322.719286;18;17;1270.2;1243.025;535.7142857;75.90607143;624.4285714;36;33;3;3;24
237;0.051785714;0.051785714;1;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
7;387.5046429;387.5046429;2;2;99.04392857;99.04392857;17.85714286;69.15107143;10.71428571;10;10;1;6;1
1408;2.594285714;0.003928571;2;1;1.964285714;1.964285714;0;0;0;1;1;0;0;0
993;2443.729286;2437.029286;7;6;3551.010714;3551.010714;0;438.8032143;3108.814643;25;25;0;12;12
750;1056.926429;1001.36;3;2;1376.678571;1374.571429;0;32.10714286;1124;17;16;0;1;13
46;2470.373214;2469.470357;6;5;4293.023214;2677.916071;964.2857143;407.1660714;591.8571429;35;32;5;9;16
48;360.975;360.975;2;2;308.5357143;308.5357143;178.5714286;0;128.6785714;8;8;1;0;6
92;8921.083214;8921.083214;6;6;9175.231071;9175.231071;0;828.6692857;5577.774286;36;36;0;15;12
177;540.5871429;540.5871429;2;2;180.9642857;180.9642857;0;0;178.5714286;3;3;0;0;2
655;880.1089286;880.1089286;3;3;855.9642857;855.9642857;53.57142857;0;257.25;7;7;1;0;2
118;3098.8125;3075.161786;4;2;1618.580357;1618.580357;142.8571429;1209.508929;266.2142857;34;34;1;26;7
672;350.7910714;350.7910714;2;2;291.8321429;291.8321429;0;0;0;2;2;0;0;0
1569;427.1014286;427.0646429;3;2;596.7428571;596.7428571;0;422.35;171;20;20;0;13;6
1494;1942.963214;1862.199286;7;2;2217.707143;1305.628571;364.2857143;938.5864286;604.1428571;38;19;3;17;9
1085;4011.999643;2849.8675;19;15;3684.073214;2489.4925;850;310.6753571;134.2857143;34;21;4;8;4
1503;730.5178571;655.8403571;11;4;771.6846429;644.6192857;357.1428571;52.5725;82.14285714;21;11;2;4;3
73;1283.688571;533.3767857;6;3;1053.6;1053.596071;0;0;304.5164286;4;3;0;0;2
108;1175.480357;1171.326071;8;6;465.5;465.5;0;31.60714286;430.5;10;10;0;2;7
1079;281.8128571;281.8128571;2;2;0;0;0;0;0;0;0;0;0;0
1126;283.1046429;283.1046429;2;2;40.28571429;40.28571429;0;0;39.28571429;2;2;0;0;1
