,Client,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Age,Tenure,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,credit-debit,Sex__F,Sex__M
528,563,1,1.0,4.0,1.0,0.0,0.0,56.62785714,0.4475,263.9532143,255.4853571,0.0,0.0,26,150,0.0,1.0,0.0,0.0,1.3225,0.0,1321.226071,1142.611071,4.0,2.0,1054.857143,1054.857143,203.5714286,0.0,846.9285714,20.0,20.0,3.0,0.0,16.0,266.3689280000001,1,0
529,564,1,0.0,0.0,0.0,0.0,0.0,1391.6125,0.0,0.0,0.0,0.0,0.0,58,32,0.0,1.0,0.0,0.0,28.705,0.0,0.001785714,0.001785714,1.0,1.0,136.6428571,136.6428571,0.0,0.0,134.25,3.0,3.0,0.0,0.0,2.0,-136.641071386,0,1
532,568,1,0.0,0.0,0.0,1.0,0.0,809.9760714,0.0,0.0,0.0,325.6457143,0.0,42,151,0.0,1.0,0.0,0.0,5.356071429,0.0,18.29928571,0.001071429,4.0,1.0,5.928571429,3.571428571,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,12.370714281,1,0
533,569,1,0.0,0.0,1.0,0.0,0.0,1.149285714,0.0,0.0,139.6621429,0.0,0.0,61,151,0.0,1.0,0.0,0.0,3.607142857,0.0,91.24428571,57.53285714,6.0,4.0,86.49428571,57.53285714,0.0,0.0,21.42857143,7.0,4.0,0.0,0.0,1.0,4.75,1,0
536,572,1,0.0,0.0,1.0,0.0,0.0,2739.563929,0.0,0.0,0.0,0.0,0.0,39,16,0.0,0.0,0.0,0.0,0.0,0.0,732.0407143,732.0407143,3.0,3.0,1914.340714,1914.340714,1107.142857,299.2696429,502.2853571,28.0,28.0,5.0,9.0,9.0,-1182.2999997,0,1
537,573,1,0.0,0.0,0.0,0.0,0.0,1243.505714,0.0,0.0,0.0,0.0,0.0,56,77,0.0,0.0,0.0,0.0,0.0,0.0,760.9664286,760.9664286,3.0,3.0,713.5696429,713.5696429,357.1428571,114.9625,228.25,14.0,14.0,3.0,4.0,4.0,47.39678570000001,1,0
538,574,1,0.0,0.0,1.0,0.0,1.0,3364.946786,0.0,0.0,0.0,0.0,533.2189286,67,68,0.0,0.0,0.0,0.0,0.0,0.0,3456.748929,2224.066786,19.0,14.0,3242.418929,2116.923929,725.0,0.0,21.5,24.0,12.0,4.0,0.0,2.0,214.32999999999993,1,0
539,575,1,0.0,0.0,0.0,0.0,0.0,765.9475,0.0,0.0,0.0,0.0,0.0,28,151,0.0,1.0,1.0,0.0,15.29178571,8.420714286,1357.1475,1357.1475,4.0,4.0,2039.233214,2039.233214,1821.428571,88.26892857,117.3571429,32.0,32.0,21.0,7.0,1.0,-682.085714,1,0
540,576,1,0.0,0.0,0.0,0.0,1.0,2.021071429,0.0,0.0,0.0,0.0,883.7446429,58,63,0.0,1.0,0.0,0.0,4.396785714,0.0,303.3575,214.2914286,3.0,2.0,193.6428571,188.0357143,0.0,0.0,88.57142857,6.0,4.0,0.0,0.0,2.0,109.71464290000003,0,1
542,578,1,0.0,0.0,0.0,0.0,0.0,4781.011071,0.0,0.0,0.0,0.0,0.0,49,92,1.0,0.0,1.0,10.88357143,0.0,9.9925,1145.619286,1145.619286,2.0,2.0,1598.845714,1598.845714,567.8571429,603.9885714,427.0,19.0,19.0,2.0,12.0,5.0,-453.22642799999994,1,0
544,580,1,1.0,7.0,0.0,0.0,0.0,4.025357143,16272.20214,2510.752857,0.0,0.0,0.0,57,40,0.0,0.0,0.0,0.0,0.0,0.0,330.7235714,330.7232143,5.0,4.0,129.8214286,129.8214286,0.0,28.57142857,101.0357143,4.0,4.0,0.0,2.0,1.0,200.90214280000004,1,0
545,581,1,1.0,0.0,1.0,1.0,0.0,0.0,14811.98107,0.0,0.0,-1.428571429,0.0,44,102,0.0,0.0,0.0,0.0,0.0,0.0,1993.030357,1990.647857,8.0,3.0,2176.454286,2174.097143,35.71428571,1039.611429,362.9285714,43.0,39.0,1.0,24.0,7.0,-183.42392900000004,0,1
546,582,1,0.0,0.0,0.0,0.0,0.0,445.6714286,0.0,0.0,0.0,0.0,0.0,57,65,0.0,0.0,1.0,0.0,0.0,9.589285714,0.005357143,0.005357143,1.0,1.0,0.005,0.005,0.0,0.0,0.005,1.0,1.0,0.0,0.0,1.0,0.00035714299999999987,0,1
548,584,1,1.0,0.0,1.0,0.0,0.0,2538.386786,5734.547143,0.0,0.0,0.0,0.0,35,232,0.0,0.0,1.0,0.0,0.0,8.75,1007.147857,1007.1475,6.0,5.0,1474.921071,1474.921071,0.0,428.2889286,558.6785714,39.0,39.0,0.0,21.0,15.0,-467.77321399999994,0,1
549,585,1,0.0,2.0,0.0,0.0,0.0,47.57321429,0.0,2648.905357,0.0,0.0,0.0,30,30,0.0,1.0,0.0,0.0,6.253214286,0.0,842.8628571,842.8628571,3.0,3.0,1720.376429,1720.376429,392.8571429,972.4478571,293.5714286,34.0,34.0,1.0,22.0,7.0,-877.5135718999999,0,1
552,588,1,0.0,0.0,1.0,0.0,0.0,193.1764286,0.0,0.0,710.7621429,0.0,0.0,64,39,0.0,0.0,0.0,0.0,0.0,0.0,681.6542857,668.4217857,6.0,3.0,599.6528571,586.4271429,357.1428571,0.0,215.6428571,11.0,9.0,3.0,0.0,3.0,82.00142859999994,1,0
553,589,1,1.0,0.0,1.0,0.0,0.0,168.1878571,2.151785714,0.0,0.0,0.0,0.0,39,150,0.0,0.0,0.0,0.0,0.0,0.0,1824.772857,1803.781429,6.0,5.0,1115.285714,1115.285714,0.0,0.0,1115.285714,7.0,7.0,0.0,0.0,7.0,709.4871429999998,0,1
555,591,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,150,1.0,1.0,0.0,0.522857143,1.786785714,0.0,86.41857143,84.39678571,7.0,6.0,161.6507143,77.25392857,35.71428571,34.73214286,3.535714286,13.0,7.0,1.0,3.0,1.0,-75.23214287,1,0
557,593,1,0.0,0.0,0.0,0.0,0.0,1.480714286,0.0,0.0,0.0,0.0,0.0,42,169,0.0,0.0,1.0,0.0,0.0,8.5,459.7996429,459.7996429,2.0,2.0,1142.628571,1142.628571,0.0,164.0928571,975.1428571,9.0,9.0,0.0,3.0,5.0,-682.8289281,0,1
561,597,1,0.0,0.0,1.0,0.0,0.0,4552.889643,0.0,0.0,482.6128571,0.0,0.0,69,12,0.0,0.0,0.0,0.0,0.0,0.0,574.9003571,502.9432143,11.0,9.0,743.8635714,489.4925,89.28571429,169.7785714,157.0067857,20.0,14.0,3.0,3.0,4.0,-168.9632143,0,1
562,598,2,0.0,0.0,1.0,0.0,0.0,562.2017857,0.0,0.0,0.0,0.0,0.0,28,123,1.0,0.0,0.0,0.163571429,0.0,0.0,835.7310714,691.8667857,14.0,10.0,550.9125,485.1660714,74.28142857,170.6275,95.21428571,38.0,32.0,4.0,18.0,1.0,284.8185714,0,1
563,599,1,1.0,0.0,0.0,0.0,0.0,16.67107143,23252.44357,0.0,0.0,0.0,0.0,22,23,0.0,0.0,0.0,0.0,0.0,0.0,1161.253571,1140.317857,5.0,4.0,1777.897143,1777.897143,178.5714286,771.6507143,686.1607143,41.0,41.0,2.0,27.0,9.0,-616.643572,1,0
564,600,1,1.0,4.0,0.0,0.0,0.0,1189.3225,8771.733571,28004.9075,0.0,0.0,0.0,50,150,0.0,0.0,1.0,0.0,0.0,10.92857143,1441.382143,515.5107143,17.0,8.0,1421.702143,1392.510714,214.2857143,105.925,35.71428571,21.0,12.0,2.0,4.0,1.0,19.680000000000064,0,1
565,601,1,1.0,2.0,0.0,0.0,0.0,865.6828571,92884.32964,0.0,0.0,0.0,0.0,61,33,0.0,1.0,0.0,0.0,6.8625,0.0,2363.577857,2357.148929,4.0,2.0,2875.392857,518.25,0.0,380.75,137.5,6.0,5.0,0.0,4.0,1.0,-511.8149999999996,0,1
566,602,2,0.0,0.0,1.0,1.0,0.0,84.30642857,0.0,0.0,0.0,1053.802857,0.0,65,103,0.0,0.0,0.0,0.0,0.0,0.0,1975.9375,1317.101429,23.0,17.0,2021.674286,1317.101429,250.0,287.7417857,433.5714286,64.0,27.0,7.0,27.0,6.0,-45.73678599999994,0,1
568,604,1,0.0,0.0,0.0,1.0,0.0,5645.113929,0.0,0.0,0.0,1044.143571,0.0,47,44,1.0,0.0,0.0,3.079821429,0.0,0.0,3232.981429,3232.265,6.0,4.0,2387.4,2385.971429,0.0,0.0,2132.821429,13.0,11.0,0.0,0.0,8.0,845.5814289999998,0,1
569,605,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,88,0.0,0.0,0.0,0.0,0.0,0.0,5837.145357,5837.145357,10.0,10.0,6606.607143,6606.607143,0.0,0.0,6602.357143,19.0,19.0,0.0,0.0,18.0,-769.4617859999998,0,1
570,606,1,1.0,0.0,0.0,0.0,0.0,80.62428571,313.4735714,0.0,0.0,0.0,0.0,62,151,0.0,0.0,0.0,0.0,0.0,0.0,302.1592857,301.2978571,3.0,2.0,282.9707143,282.9707143,35.71428571,30.61357143,214.4642857,7.0,7.0,1.0,4.0,1.0,19.1885714,0,1
572,608,1,1.0,0.0,0.0,0.0,0.0,347.3657143,29191.295,0.0,0.0,0.0,0.0,35,157,1.0,0.0,1.0,3.20375,0.0,7.753928571,460.9189286,459.8367857,4.0,3.0,460.6210714,460.6210714,321.4285714,35.97821429,100.9285714,8.0,8.0,2.0,1.0,4.0,0.2978572000000099,0,1
573,609,1,1.0,0.0,0.0,0.0,0.0,130.8475,24933.45321,0.0,0.0,0.0,0.0,67,14,0.0,0.0,0.0,0.0,0.0,0.0,1348.790357,1169.680714,5.0,3.0,984.8292857,984.8292857,114.2857143,377.9364286,310.6428571,25.0,25.0,2.0,19.0,2.0,363.96107130000007,1,0
574,610,1,1.0,1.0,0.0,1.0,0.0,1083.522143,0.799642857,14285.71429,0.0,305.6771429,0.0,29,212,0.0,0.0,0.0,0.0,0.0,0.0,16623.33393,9339.432857,15.0,7.0,8674.825357,8642.138571,135.7142857,32.42857143,1230.285714,17.0,15.0,2.0,1.0,8.0,7948.508573000001,0,1
575,611,1,0.0,0.0,1.0,0.0,1.0,943.8375,0.0,0.0,0.0,0.0,2515.419286,35,181,1.0,0.0,1.0,17.25375,0.0,10.38678571,4093.226429,2704.874286,23.0,17.0,4105.462857,2704.874286,0.0,165.9942857,452.6785714,36.0,21.0,0.0,9.0,3.0,-12.236428000000615,0,1
576,612,1,1.0,0.0,1.0,1.0,0.0,28.53571429,1085.208571,0.0,0.0,110.0210714,0.0,74,9,0.0,0.0,0.0,0.0,0.0,0.0,4668.532857,2989.729643,10.0,5.0,3182.860357,2925.655,35.71428571,257.2053571,924.5714286,29.0,16.0,1.0,13.0,10.0,1485.6725000000001,1,0
577,614,1,2.0,17.0,1.0,1.0,0.0,0.0,7143.0425,0.0,0.0,0.0,0.0,58,28,1.0,1.0,1.0,83.03803571,3.751071429,4.248214286,8403.025357,8298.769286,16.0,9.0,9704.470714,9485.2275,357.1428571,341.8232143,5161.464286,46.0,33.0,1.0,13.0,24.0,-1301.4453569999987,0,1
578,615,1,0.0,0.0,0.0,0.0,0.0,2509.531429,0.0,0.0,0.0,0.0,0.0,34,132,1.0,0.0,0.0,2.8075,0.0,0.0,1627.375714,1627.375714,3.0,3.0,2374.148214,2374.148214,989.2857143,963.8267857,416.8571429,49.0,49.0,3.0,30.0,13.0,-746.7724999999998,0,1
580,617,1,0.0,0.0,1.0,0.0,0.0,5577.357143,0.0,0.0,0.0,0.0,0.0,29,26,0.0,1.0,0.0,0.0,110.47,0.0,0.013928571,0.013928571,1.0,1.0,1.964285714,1.964285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.9503571430000002,1,0
581,618,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,887.375,48,62,0.0,1.0,0.0,0.0,18.57142857,0.0,1266.735714,1182.681071,5.0,4.0,816.7889286,814.6817857,285.7142857,73.18178571,270.1785714,17.0,16.0,1.0,2.0,11.0,449.94678539999995,0,1
582,619,1,1.0,2.0,0.0,0.0,0.0,3764.539286,7812.512857,169.6746429,0.0,0.0,0.0,40,174,0.0,0.0,0.0,0.0,0.0,0.0,493.24,484.5985714,4.0,2.0,180.7225,180.7225,0.0,0.0,180.7225,2.0,2.0,0.0,0.0,2.0,312.51750000000004,0,1
584,621,1,1.0,0.0,0.0,0.0,0.0,1249.709643,0.001428571,0.0,0.0,0.0,0.0,37,152,0.0,0.0,0.0,0.0,0.0,0.0,7.397857143,0.0025,3.0,1.0,0.288928571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.108928572,1,0
586,623,1,0.0,0.0,0.0,0.0,0.0,1607.275714,0.0,0.0,0.0,0.0,0.0,39,129,0.0,0.0,0.0,0.0,0.0,0.0,5226.257857,5226.257857,5.0,5.0,4476.527857,4476.527857,0.0,343.9207143,4129.785714,26.0,26.0,0.0,16.0,9.0,749.7299999999996,1,0
587,624,1,1.0,0.0,0.0,0.0,0.0,272.1257143,12752.7275,0.0,0.0,0.0,0.0,44,190,0.0,0.0,0.0,0.0,0.0,0.0,46.52142857,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.52142857,0,1
590,627,1,0.0,2.0,0.0,0.0,0.0,1604.266429,0.0,4107.860357,0.0,0.0,0.0,30,227,0.0,0.0,1.0,0.0,0.0,9.3025,2108.435357,2108.435357,2.0,2.0,2152.142857,2152.142857,0.0,0.0,2148.75,4.0,4.0,0.0,0.0,3.0,-43.70749999999998,0,1
591,628,1,0.0,0.0,1.0,0.0,0.0,488.4596429,0.0,0.0,0.0,0.0,0.0,21,94,0.0,1.0,0.0,0.0,5.465357143,0.0,179.4453571,105.5360714,4.0,2.0,76.08785714,76.08785714,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,103.35749996,0,1
592,629,1,0.0,2.0,0.0,0.0,0.0,61.76678571,0.0,34387.58357,0.0,0.0,0.0,61,173,0.0,1.0,0.0,0.0,49.08071429,0.0,1064.19,1064.19,3.0,3.0,817.4621429,817.4621429,660.7142857,41.355,115.1785714,17.0,17.0,3.0,5.0,8.0,246.72785710000005,1,0
593,630,1,0.0,0.0,0.0,0.0,0.0,389.45,0.0,0.0,0.0,0.0,0.0,22,178,0.0,0.0,1.0,0.0,0.0,16.925,0.004642857,0.004642857,1.0,1.0,691.6428571,691.6428571,232.1428571,76.14285714,372.6428571,15.0,15.0,2.0,10.0,2.0,-691.638214243,0,1
594,631,1,0.0,0.0,0.0,0.0,0.0,339.8192857,0.0,0.0,0.0,0.0,0.0,65,150,0.0,0.0,0.0,0.0,0.0,0.0,233.9285714,233.9285714,2.0,2.0,233.5357143,233.5357143,0.0,0.0,231.5714286,3.0,3.0,0.0,0.0,2.0,0.3928571000000147,1,0
595,632,2,0.0,0.0,1.0,0.0,0.0,592.0878571,0.0,0.0,0.0,0.0,0.0,26,173,1.0,0.0,1.0,10.28464286,0.0,13.5475,3521.713571,2347.999643,21.0,16.0,3537.998929,2347.999643,142.8571429,0.0,957.1428571,26.0,15.0,2.0,0.0,3.0,-16.285358000000087,0,1
597,634,1,2.0,0.0,0.0,0.0,0.0,41.86178571,47652.55107,0.0,0.0,0.0,0.0,31,81,0.0,1.0,0.0,0.0,6.857142857,0.0,507.3139286,44.64678571,4.0,2.0,92.85714286,92.85714286,92.85714286,0.0,0.0,1.0,1.0,1.0,0.0,0.0,414.45678574,1,0
599,636,1,1.0,0.0,0.0,1.0,0.0,2623.826429,2457.837143,0.0,0.0,-7.738214286,0.0,51,82,0.0,0.0,0.0,0.0,0.0,0.0,1271.538929,1265.971786,9.0,4.0,1385.417857,1383.060714,0.0,64.60714286,560.3571429,13.0,9.0,0.0,3.0,2.0,-113.87892799999986,0,1
601,639,1,0.0,0.0,0.0,0.0,0.0,736.9435714,0.0,0.0,0.0,0.0,0.0,81,234,1.0,1.0,1.0,11.37642857,1.321428571,11.57142857,714.3896429,714.3896429,2.0,2.0,667.6071429,667.6071429,357.1428571,310.4642857,0.0,3.0,3.0,1.0,2.0,0.0,46.78250000000003,1,0
604,642,1,1.0,4.0,0.0,0.0,0.0,2238.091786,9665.433571,194.2857143,0.0,0.0,0.0,87,196,0.0,0.0,1.0,0.0,0.0,14.55821429,5.112857143,4.674642857,3.0,2.0,6576.507143,6576.507143,6428.571429,147.9357143,0.0,15.0,15.0,9.0,6.0,0.0,-6571.394285857,1,0
605,643,1,0.0,4.0,0.0,0.0,0.0,2204.218571,0.0,181931.5471,0.0,0.0,0.0,57,123,1.0,0.0,1.0,32.04017857,0.0,15.29357143,806.5025,806.5025,2.0,2.0,790.1071429,790.1071429,357.1428571,132.4642857,296.4285714,21.0,21.0,6.0,6.0,4.0,16.39535710000007,0,1
606,644,1,1.0,0.0,0.0,0.0,0.0,135.3635714,0.17,0.0,0.0,0.0,0.0,56,20,1.0,1.0,0.0,9.138928571,4.286785714,0.0,0.265,0.001071429,2.0,1.0,1.964285714,1.964285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.6992857140000002,0,1
607,645,1,0.0,0.0,0.0,0.0,0.0,14.29785714,0.0,0.0,0.0,0.0,0.0,63,144,0.0,0.0,0.0,0.0,0.0,0.0,517.8964286,517.8964286,3.0,3.0,173.0714286,173.0714286,0.0,0.0,168.1785714,5.0,5.0,0.0,0.0,3.0,344.82500000000005,0,1
608,646,1,0.0,0.0,1.0,0.0,0.0,484.3903571,0.0,0.0,0.0,0.0,0.0,45,4,0.0,0.0,0.0,0.0,0.0,0.0,948.2732143,888.9685714,12.0,10.0,898.8360714,839.5607143,42.85714286,32.47035714,704.5,17.0,15.0,3.0,3.0,5.0,49.43714289999991,0,1
610,649,1,0.0,0.0,1.0,0.0,0.0,15377.35393,0.0,0.0,0.0,0.0,0.0,21,39,0.0,1.0,0.0,0.0,3.0,0.0,3536.476429,2726.868214,31.0,26.0,3563.449643,2728.296786,321.4285714,403.4207143,713.1857143,60.0,41.0,5.0,16.0,12.0,-26.973214000000098,1,0
614,653,1,1.0,0.0,0.0,0.0,0.0,43.14428571,6007.7925,0.0,0.0,0.0,0.0,39,100,0.0,0.0,0.0,0.0,0.0,0.0,17.55535714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55535714,0,1
617,657,1,1.0,0.0,1.0,0.0,0.0,757.75,0.0,0.0,274.9439286,0.0,0.0,42,42,0.0,0.0,0.0,0.0,0.0,0.0,1029.984286,1029.7225,4.0,3.0,1062.5,1062.5,535.7142857,119.0357143,407.75,7.0,7.0,1.0,2.0,4.0,-32.51571399999989,1,0
618,658,1,0.0,0.0,0.0,0.0,0.0,1107.677857,0.0,0.0,0.0,0.0,0.0,51,32,0.0,1.0,1.0,0.0,0.214285714,6.233928571,0.0725,0.071071429,5.0,1.0,1128.251429,1128.25,0.0,0.0,53.57142857,7.0,3.0,0.0,0.0,1.0,-1128.178929,1,0
621,661,1,1.0,0.0,0.0,0.0,0.0,378.8889286,882.2335714,0.0,0.0,0.0,0.0,67,56,0.0,0.0,0.0,0.0,0.0,0.0,359.9785714,357.1442857,3.0,2.0,495.3289286,138.1860714,71.42857143,64.79321429,357.1428571,10.0,9.0,1.0,7.0,1.0,-135.35035719999996,1,0
622,663,1,0.0,0.0,0.0,0.0,0.0,9.275,0.0,0.0,0.0,0.0,0.0,42,106,0.0,0.0,0.0,0.0,0.0,0.0,1823.5595717378808,1506.3291131148796,5.541902961562697,4.2652804032766225,1697.2186582726872,1460.2029032694077,257.93733729376004,150.85040125188218,715.9749306914099,16.006931316950222,13.596723377441714,1.988657844990548,5.24007561436673,4.601134215500945,126.34091346519358,0,1
625,666,1,0.0,1.0,0.0,0.0,0.0,13806.56929,0.0,25462.56179,0.0,0.0,0.0,59,101,0.0,1.0,0.0,0.0,6.785714286,0.0,545.7160714,545.7160714,4.0,4.0,734.3571429,734.3571429,0.0,0.0,729.7142857,26.0,26.0,0.0,0.0,25.0,-188.64107149999995,0,1
629,670,1,0.0,0.0,0.0,0.0,0.0,13.92928571,0.0,0.0,0.0,0.0,0.0,88,110,0.0,0.0,0.0,0.0,0.0,0.0,571.9303571,571.9303571,3.0,3.0,237.6721429,237.6721429,50.0,39.45714286,148.215,15.0,15.0,4.0,9.0,2.0,334.2582142,1,0
630,671,1,1.0,0.0,0.0,0.0,0.0,858.955,11615.655,0.0,0.0,0.0,0.0,19,128,0.0,0.0,0.0,0.0,0.0,0.0,641.3907143,641.3907143,2.0,2.0,346.25,346.25,0.0,0.0,343.4285714,5.0,5.0,0.0,0.0,4.0,295.1407143,0,1
631,673,1,2.0,1.0,1.0,1.0,0.0,2588.838214,16144.00214,733.0685714,8.445,1.178571429,0.0,73,116,1.0,0.0,1.0,24.13589286,0.0,12.50857143,372.6653571,369.8314286,8.0,3.0,438.5714286,436.2142857,357.1428571,0.0,74.28571429,13.0,9.0,2.0,0.0,5.0,-65.9060715,0,1
633,675,1,0.0,0.0,0.0,0.0,0.0,27.865,0.0,0.0,0.0,0.0,0.0,36,131,1.0,0.0,0.0,0.017678571,0.0,0.0,6104.855357,6104.855357,3.0,3.0,1702.071429,1702.071429,267.8571429,0.0,1428.571429,10.0,10.0,3.0,0.0,1.0,4402.783928000001,1,0
636,679,1,2.0,0.0,0.0,0.0,0.0,0.0,28.65821429,0.0,0.0,0.0,0.0,39,71,0.0,1.0,1.0,0.0,3.392857143,6.9675,2622.007143,2608.217857,4.0,3.0,2848.217857,2848.217857,714.2857143,841.075,1290.357143,16.0,16.0,3.0,3.0,8.0,-226.21071400000028,1,0
637,680,1,0.0,0.0,0.0,0.0,0.0,0.506428571,0.0,0.0,0.0,0.0,0.0,37,26,0.0,0.0,0.0,0.0,0.0,0.0,607.3932143,607.3932143,2.0,2.0,166.9642857,166.9642857,142.8571429,0.0,21.42857143,5.0,5.0,2.0,0.0,1.0,440.42892859999995,0,1
639,683,1,0.0,0.0,0.0,0.0,0.0,2052.3625,0.0,0.0,0.0,0.0,0.0,55,101,1.0,0.0,0.0,0.192321429,0.0,0.0,428.5717857,428.5717857,3.0,3.0,437.4789286,437.4789286,357.1428571,78.1575,0.0,7.0,7.0,3.0,2.0,0.0,-8.907142899999997,1,0
640,684,1,2.0,3.0,0.0,0.0,0.0,20.96642857,12881.37107,20469.94,0.0,0.0,0.0,43,165,0.0,0.0,0.0,0.0,0.0,0.0,1505.419286,1499.402857,3.0,2.0,699.3153571,699.3153571,285.7142857,281.4582143,132.1428571,13.0,13.0,1.0,10.0,2.0,806.1039289,0,1
642,686,1,0.0,0.0,0.0,0.0,0.0,1146.879643,0.0,0.0,0.0,0.0,0.0,57,51,1.0,1.0,1.0,0.629285714,8.392857143,18.78571429,513.3592857,513.3592857,3.0,3.0,496.74,496.74,0.0,0.0,119.2185714,7.0,7.0,0.0,0.0,5.0,16.619285699999978,0,1
643,687,2,0.0,0.0,0.0,0.0,0.0,338.5896429,0.0,0.0,0.0,0.0,0.0,43,57,0.0,0.0,0.0,0.0,0.0,0.0,2610.36,2610.36,5.0,5.0,1199.0325,1199.0325,22.55714286,180.3271429,988.5357143,20.0,20.0,1.0,8.0,9.0,1411.3275,1,0
645,689,1,0.0,0.0,0.0,0.0,0.0,396.3082143,0.0,0.0,0.0,0.0,0.0,39,133,0.0,0.0,0.0,0.0,0.0,0.0,1071.428929,1071.428929,3.0,3.0,908.275,908.275,0.0,10.78571429,0.0,5.0,5.0,0.0,3.0,0.0,163.15392899999995,1,0
647,691,1,0.0,0.0,0.0,0.0,0.0,225.8607143,0.0,0.0,0.0,0.0,0.0,41,216,0.0,0.0,1.0,0.0,0.0,4.642857143,1500.005,1500.005,3.0,3.0,1667.939286,1667.939286,142.8571429,252.975,1264.928571,38.0,38.0,2.0,14.0,19.0,-167.93428599999993,1,0
648,692,1,0.0,0.0,1.0,0.0,0.0,641.1296429,0.0,0.0,0.0,0.0,0.0,32,126,0.0,1.0,1.0,0.0,4.285714286,13.13107143,1092.632857,930.5321429,13.0,10.0,1142.713929,980.6467857,71.42857143,120.3928571,567.0103571,31.0,25.0,2.0,9.0,9.0,-50.08107199999995,0,1
649,694,1,1.0,0.0,0.0,0.0,1.0,0.002142857,114458.4568,0.0,0.0,0.0,117.6539286,34,40,0.0,1.0,0.0,0.0,5.5725,0.0,1028.265,927.1357143,5.0,3.0,754.7821429,754.7821429,232.1428571,182.0,16.96428571,12.0,12.0,4.0,3.0,1.0,273.48285710000005,1,0
653,698,1,1.0,0.0,0.0,0.0,0.0,64.74285714,1841.062143,0.0,0.0,0.0,0.0,51,102,0.0,0.0,0.0,0.0,0.0,0.0,1664.443214,1659.095,3.0,2.0,28.67857143,28.67857143,0.0,0.0,26.28571429,3.0,3.0,0.0,0.0,2.0,1635.76464257,0,1
655,700,1,0.0,0.0,0.0,0.0,0.0,345.3353571,0.0,0.0,0.0,0.0,0.0,34,80,1.0,0.0,0.0,40.67785714,0.0,0.0,60.71714286,60.71714286,2.0,2.0,0.892857143,0.892857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,59.824285717,0,1
657,702,1,1.0,1.0,0.0,1.0,0.0,238.2278571,391.9985714,4718.126071,0.0,0.0,0.0,71,168,0.0,0.0,0.0,0.0,0.0,0.0,1846.164643,1677.877857,15.0,8.0,1764.9275,1523.738214,496.4285714,676.5346429,479.3214286,46.0,40.0,4.0,24.0,12.0,81.23714300000006,1,0
658,703,1,0.0,6.0,0.0,0.0,0.0,198.8796429,0.0,125.1257143,0.0,0.0,0.0,21,149,0.0,0.0,1.0,0.0,0.0,2.107142857,370.1471429,370.1471429,5.0,5.0,518.8107143,126.8821429,71.42857143,55.45357143,0.0,10.0,6.0,2.0,4.0,0.0,-148.66357139999997,1,0
659,704,1,0.0,0.0,0.0,0.0,0.0,403.4421429,0.0,0.0,0.0,0.0,0.0,63,138,0.0,1.0,0.0,0.0,7.1075,0.0,213.3807143,213.3807143,3.0,3.0,379.3928571,379.3928571,0.0,0.0,267.7142857,5.0,5.0,0.0,0.0,3.0,-166.01214280000002,1,0
660,705,3,0.0,0.0,0.0,0.0,0.0,191.1260714,0.0,0.0,0.0,0.0,0.0,34,64,0.0,1.0,0.0,0.0,2.138571429,0.0,992.2871429,992.2871429,3.0,3.0,959.5,959.5,789.2857143,23.39285714,138.0357143,38.0,38.0,16.0,3.0,4.0,32.78714290000005,0,1
664,709,1,0.0,0.0,0.0,0.0,0.0,683.5714286,0.0,0.0,0.0,0.0,0.0,26,25,0.0,1.0,0.0,0.0,3.965357143,0.0,5259.26,5259.26,2.0,2.0,8651.025,8651.025,214.2857143,94.09642857,8337.535714,16.0,16.0,2.0,3.0,8.0,-3391.7649999999994,0,1
666,711,1,0.0,0.0,0.0,0.0,0.0,111.1267857,0.0,0.0,0.0,0.0,0.0,26,150,0.0,0.0,0.0,0.0,0.0,0.0,396.0735714,396.0735714,3.0,3.0,704.9428571,704.9428571,0.0,369.7071429,0.0,4.0,4.0,0.0,1.0,0.0,-308.8692857,1,0
